-4782.95528893976,-2971.80755405077,-1962.01768998584,-2258.73089253743,-1703.65726738611,-1015.3965351609,-760.726213732357,-751.098642645022,-450.387220037949,-126.332006923886
8192,0,0,0,0,0,0,0,0,0
0,4096,0,0,0,0,0,0,0,0
0,0,2048,0,0,0,0,0,0,0
0,0,0,2048,0,0,0,0,0,0
0,0,0,0,2048,0,0,0,0,0
0,0,0,0,0,1024,0,0,0,0
0,0,0,0,0,0,512,0,0,0
0,0,0,0,0,0,0,256,0,0
0,0,0,0,0,0,0,0,128,0
